DelormeInstances_50_27.input	4	6	4	1.0116771529030957	0.0041959999999999775	15	{ 12-29 17-22 21-28 22-29 }
DelormeInstances_50_28.input	4	12	12	1.0928872273151007	7.937568999999999	29571	{ 4-27 4-40 13-27 15-33 21-27 27-33 27-34 27-36 27-38 27-39 34-39 37-40 }
DelormeInstances_50_29.input	4	10	7	0.7279235601748311	0.11473499999999998	110	{ 3-19 5-19 9-19 11-12 12-19 16-36 25-37 }
DelormeInstances_50_0.input	inf	6	3	0.028266417051431292	0.0015300000000000036	3	{ 9-30 27-45 32-43 }
DelormeInstances_50_1.input	inf	2	1	0.15914638299003103	0.0010349999999999804	1	{ 16-39 }
DelormeInstances_50_2.input	inf	7	6	1.0090646360166395	0.23765399999999998	310	{ 11-13 11-29 11-30 22-30 30-39 30-40 }
DelormeInstances_50_3.input	inf	7	4	0.2776880659568567	0.0020699999999999885	6	{ 6-35 9-30 12-30 22-25 }
DelormeInstances_50_4.input	inf	17	16	1.22973004080399	3178.72979	774495	{ 0-1 0-21 1-2 2-8 2-15 2-18 2-22 2-30 2-35 2-40 2-42 3-17 8-31 22-30 22-32 32-47 }
DelormeInstances_50_5.input	inf	14	10	0.41837022945082697	0.10998199999999997	108	{ 3-27 5-21 5-27 10-14 10-37 10-38 11-21 11-35 22-39 34-44 }
DelormeInstances_50_6.input	inf	2	1	0.029982453617304117	0.0012759999999999994	1	{ 20-36 }
DelormeInstances_50_7.input	inf	13	11	1.319264435196867	4.520567	13109	{ 1-5 1-14 1-21 1-32 1-38 1-45 2-38 4-21 6-36 12-14 14-41 }
DelormeInstances_50_8.input	inf	11	6	0.2684099797661533	0.0025390000000000135	8	{ 5-32 5-36 12-17 20-37 21-31 41-43 }
DelormeInstances_50_9.input	inf	7	4	0.36543632513409874	0.0021120000000000028	6	{ 2-13 4-25 25-28 27-36 }
DelormeInstances_50_10.input	inf	17	12	1.061979375748669	0.03653199999999995	62	{ 0-9 0-44 2-3 2-45 5-28 5-30 8-33 22-25 25-33 28-36 29-30 41-46 }
DelormeInstances_50_11.input	inf	5	3	0.6543137462299933	0.0018770000000000175	5	{ 5-9 13-23 23-42 }
DelormeInstances_50_12.input	inf	5	4	0.8231915354324064	0.02555400000000002	42	{ 3-36 3-43 11-36 36-39 }
DelormeInstances_50_13.input	inf	5	3	0.5702901821321502	0.0018590000000000273	5	{ 11-32 20-33 32-42 }
DelormeInstances_50_14.input	inf	4	3	0.756012485530448	0.0036550000000000193	12	{ 0-33 6-33 33-34 }
DelormeInstances_50_15.input	inf	19	17	1.5412019801694004	2343.1729530000002	479672	{ 6-12 6-38 10-11 10-40 14-30 15-40 16-31 16-33 16-38 20-40 22-40 24-26 26-36 30-39 30-40 31-40 40-44 }
DelormeInstances_50_16.input	inf	7	5	0.19446719206290033	0.004638000000000031	16	{ 0-11 1-20 9-11 11-28 20-45 }
